route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1,3,345,Lindenwold Local,,1,,1,1,1
1,3,346,Lindenwold Local,,1,,1,1,1
1,3,347,Lindenwold Local,,1,,1,1,1
1,3,348,Lindenwold Local,,1,,1,1,1
1,3,349,Lindenwold Local,,1,,1,1,1
1,3,350,Lindenwold Local,,1,,1,1,1
1,3,351,Philadelphia Local,,0,,0,1,1
1,3,352,Philadelphia Local,,0,,0,1,1
1,3,353,Philadelphia Local,,0,,0,1,1
1,3,354,Philadelphia Local,,0,,0,1,1
1,3,355,Philadelphia Local,,0,,0,1,1
1,3,356,Philadelphia Local,,0,,0,1,1
1,3,357,Philadelphia Local,,0,,0,1,1
1,3,358,Philadelphia Local,,0,,0,1,1
1,3,359,Philadelphia Local,,0,,0,1,1
